time,f0,intensity
12.19,213.06,0.3
12.2,210.66,0.3
12.21,206.27,0.28
12.22,202.1,0.23
12.23,195.65,0.14
12.24,197.96,0.06
12.25,202.96,0.04
12.26,207.96,0.05
12.27,212.96,0.06
12.28,217.96,0.06
12.29,222.96,0.06
12.3,227.96,0.05
12.31,232.96,0.05
12.32,237.96,0.05
12.33,242.95,0.05
12.34,247.95,0.04
12.35,252.95,0.14
12.36,224.97,0.25
12.37,208.69,0.29
12.38,201.3,0.28
12.39,200.13,0.27
12.4,200.73,0.26
12.41,197.73,0.28
12.42,190.67,0.25
12.43,145.64,0.21
12.44,83.1,0.17
12.45,240.87,0.13
12.46,241.89,0.1
12.47,194.43,0.04
12.48,216.08,0.02
12.49,212.46,0.01
12.5,196.13,0.01
12.51,204.17,0.01
12.52,189.14,0.01
12.53,168.88,0.01
12.54,148.62,0.02
12.55,128.36,0.03
12.56,108.11,0.1
12.57,104.17,0.24
12.58,193.59,0.29
12.59,207.46,0.27
12.6,205.61,0.26
12.61,204.59,0.27
12.62,211.6,0.32
12.63,213.54,0.34
12.64,215.26,0.34
12.65,217.11,0.34
12.66,219.38,0.35
12.67,222.75,0.34
12.68,226.32,0.33
12.69,230.44,0.32
12.7,234.15,0.3
12.71,238.27,0.28
12.72,241.11,0.28
12.73,246.28,0.29
12.74,247.35,0.28
12.75,248.1,0.28
12.76,247.26,0.28
12.77,244.36,0.29
12.78,240.12,0.28
12.79,235.54,0.29
12.8,228.88,0.3
12.81,222.6,0.28
12.82,216.29,0.27
12.83,209.3,0.28
12.84,201.92,0.28
12.85,194.89,0.26
12.86,188.44,0.22
12.87,177.43,0.15
12.88,171.91,0.06
12.89,144.31,0.03
12.9,171.84,0.01
12.91,177.97,0.01
12.92,182.2,0
12.93,186.42,0
12.94,190.64,0.04
12.95,194.87,0.05
12.96,199.09,0.05
12.97,203.31,0.14
12.98,188.67,0.22
12.99,184.97,0.21
13,179.26,0.13
13.01,176.79,0.06
13.02,160.74,0.04
13.03,74.6,0.01
13.04,136.87,0
13.05,75.82,0.06
13.06,96.54,0.07
13.07,120.42,0.05
13.08,144.3,0.05
13.09,200.57,0.16
13.1,198.95,0.25
13.11,198.28,0.28
13.12,195.39,0.27
13.13,194.24,0.26
13.14,195.36,0.25
13.15,197.06,0.25
13.16,196.39,0.24
13.17,194.8,0.23
13.18,200.36,0.23
13.19,202.42,0.23
13.2,204.21,0.23
13.21,204.14,0.21
13.22,202.56,0.17
13.23,203.52,0.11
13.24,206.56,0.04
13.25,72.39,0.06
13.26,106.49,0.06
13.27,92.65,0.1
13.28,225.6,0.16
13.29,226.52,0.2
13.3,228.98,0.23
13.31,230.72,0.25
13.32,233.45,0.23
13.33,235.45,0.23
13.34,234.2,0.21
13.35,229.56,0.2
13.36,233.82,0.24
13.37,232.16,0.26
13.38,230.83,0.26
13.39,239.88,0.28
13.4,237.27,0.26
13.41,231.21,0.24
13.42,228.46,0.26
13.43,226.97,0.26
13.44,223.53,0.22
13.45,215.76,0.16
13.46,214.04,0.09
13.47,216.22,0.04
13.48,202.98,0.02
13.49,189.73,0.01
13.5,176.49,0.01
13.51,163.24,0.01
13.52,150,0.01
13.53,136.75,0.01
13.54,123.5,0.01
13.55,110.26,0.01
13.56,102.92,0.05
13.57,157.75,0.07
13.58,153.45,0.07
13.59,145.53,0.06
13.6,151.22,0.05
13.61,146.58,0.05
13.62,148.36,0.05
13.63,141.89,0.04
13.64,70.83,0.05
13.65,91.67,0.06
13.66,91.4,0.05
13.67,209.83,0.04
13.68,178.3,0.05
13.69,68.7,0.03
13.7,179.81,0.01
13.71,159.48,0.01
13.72,160.68,0.01
13.73,150.28,0
13.74,123.6,0
13.75,125.4,0
13.76,127.19,0
13.77,128.99,0
13.78,130.79,0
13.79,132.58,0
13.8,134.38,0
13.81,136.18,0
13.82,137.97,0
13.83,139.77,0
13.84,141.56,0
13.85,143.36,0
13.86,145.16,0
13.87,146.95,0
13.88,148.75,0
13.89,150.55,0
13.9,152.34,0
13.91,154.14,0
13.92,155.94,0
13.93,157.73,0
13.94,159.53,0
13.95,161.32,0
13.96,163.12,0
13.97,164.92,0
13.98,166.71,0
13.99,168.51,0
14,170.31,0
14.01,172.1,0
14.02,173.9,0
14.03,175.69,0
14.04,177.49,0
14.05,179.29,0
14.06,181.08,0
14.07,182.88,0
14.08,184.68,0
14.09,186.47,0
14.1,188.27,0
14.11,190.06,0
14.12,191.86,0
14.13,193.66,0
14.14,195.45,0
14.15,197.25,0
14.16,199.05,0
14.17,200.84,0
14.18,202.64,0
14.19,204.43,0
14.2,206.23,0
14.21,208.03,0
14.22,209.82,0
14.23,211.62,0
14.24,213.42,0
14.25,215.21,0
14.26,217.01,0
14.27,218.8,0
14.28,220.6,0
14.29,222.4,0
14.3,224.19,0
14.31,225.99,0
14.32,227.79,0
14.33,229.58,0
14.34,231.38,0
14.35,233.18,0
14.36,234.97,0
14.37,236.77,0
14.38,238.56,0
14.39,240.36,0
14.4,242.16,0
14.41,243.95,0
14.42,245.75,0
14.43,247.55,0
14.44,249.34,0
14.45,251.14,0
14.46,252.93,0
14.47,254.73,0
14.48,256.53,0
14.49,258.32,0
14.5,260.12,0
14.51,261.92,0
14.52,263.71,0
14.53,265.51,0
14.54,267.3,0
14.55,269.1,0
14.56,270.9,0
14.57,272.69,0.01
14.58,274.04,0.07
14.59,271.55,0.12
14.6,264.21,0.15
14.61,262.57,0.15
14.62,268.06,0.16
14.63,275.35,0.22
14.64,279.35,0.27
14.65,279.78,0.29
14.66,282.01,0.29
14.67,283.55,0.29
14.68,284.66,0.29
14.69,287.09,0.26
14.7,291.72,0.25
14.71,297.79,0.25
14.72,302.57,0.25
14.73,306.69,0.25
14.74,308.99,0.25
14.75,312.31,0.25
14.76,317.44,0.25
14.77,321.9,0.24
14.78,325.03,0.24
14.79,328.46,0.25
14.8,331.74,0.25
14.81,335.67,0.26
14.82,339.18,0.25
14.83,342,0.24
14.84,344.51,0.22
14.85,346.8,0.22
14.86,350.79,0.23
14.87,354.81,0.23
14.88,357.04,0.24
14.89,358.17,0.24
14.9,359.46,0.27
14.91,359.16,0.31
14.92,356.28,0.34
14.93,352.27,0.35
14.94,347.85,0.34
14.95,343.08,0.31
14.96,336.05,0.28
14.97,329.09,0.26
14.98,323.68,0.25
14.99,318.52,0.25
15,314.35,0.25
15.01,311.56,0.28
15.02,308.54,0.3
15.03,304.28,0.3
15.04,297.37,0.25
15.05,293.88,0.17
15.06,293.61,0.13
15.07,293.33,0.16
15.08,293.05,0.17
15.09,292.78,0.14
15.1,292.5,0.13
15.11,292.22,0.13
15.12,291.95,0.13
15.13,291.67,0.12
15.14,291.39,0.14
15.15,291.11,0.19
15.16,290.84,0.21
15.17,290.56,0.15
15.18,290.28,0.07
15.19,260.19,0.2
15.2,219.8,0.28
15.21,209.73,0.28
15.22,201.69,0.28
15.23,198.26,0.28
15.24,195.4,0.27
15.25,192.8,0.24
15.26,191.14,0.24
15.27,191.07,0.25
15.28,190.65,0.25
15.29,191.18,0.21
15.3,193.9,0.2
15.31,193.39,0.21
15.32,190.59,0.22
15.33,189.65,0.21
15.34,189.61,0.2
15.35,189.53,0.19
15.36,189.71,0.19
15.37,190.81,0.2
15.38,191.88,0.21
15.39,191.87,0.21
15.4,191.71,0.2
15.41,191.89,0.21
15.42,191.96,0.22
15.43,191.24,0.23
15.44,190.57,0.23
15.45,190.09,0.22
15.46,188.86,0.2
15.47,185.18,0.16
15.48,174.79,0.1
15.49,181.11,0.08
15.5,195.52,0.15
15.51,195.58,0.25
15.52,190.8,0.28
15.53,188.11,0.25
15.54,187.75,0.23
15.55,187.52,0.23
15.56,187.6,0.23
15.57,188.49,0.24
15.58,190.58,0.24
15.59,192.66,0.25
15.6,194.29,0.28
15.61,196.57,0.3
15.62,202.32,0.27
15.63,210.98,0.24
15.64,220.25,0.23
15.65,229.33,0.24
15.66,238.67,0.28
15.67,247.41,0.28
15.68,253.99,0.24
15.69,257.3,0.19
15.7,256.22,0.14
15.71,251.92,0.11
15.72,246.5,0.07
15.73,242.36,0.04
15.74,239.33,0.02
15.75,236.29,0.04
15.76,233.26,0.06
15.77,230.22,0.12
15.78,227.19,0.17
15.79,224.15,0.21
15.8,221.12,0.23
15.81,218.08,0.21
15.82,215.05,0.18
15.83,212.01,0.16
15.84,208.97,0.2
15.85,205.94,0.2
15.86,202.9,0.16
15.87,199.87,0.12
15.88,196.83,0.07
15.89,193.8,0.04
15.9,190.76,0.03
15.91,187.73,0.02
15.92,184.69,0.02
15.93,181.66,0.01
15.94,178.62,0.01
15.95,175.58,0.01
15.96,172.55,0.01
15.97,169.51,0
15.98,166.48,0
15.99,163.44,0
16,160.41,0
16.01,157.37,0
16.02,154.34,0
16.03,151.3,0
16.04,148.26,0
16.05,145.23,0
16.06,142.19,0
16.07,139.16,0
16.08,136.12,0
16.09,133.09,0
16.1,130.05,0
16.11,127.02,0
16.12,123.98,0
16.13,120.95,0
16.14,117.91,0
16.15,114.87,0
16.16,111.84,0
16.17,108.8,0
16.18,105.77,0
16.19,102.73,0
16.2,99.7,0
16.21,96.66,0
16.22,93.63,0
16.23,90.59,0
16.24,87.55,0
16.25,84.52,0
16.26,81.48,0
16.27,194.62,0.01
16.28,215.87,0.11
16.29,198.97,0.19
16.3,191.8,0.24
16.31,186.99,0.23
16.32,186.03,0.22
16.33,185,0.23
16.34,184.73,0.23
16.35,184.79,0.23
16.36,184.35,0.22
16.37,183.66,0.2
16.38,182.02,0.19
16.39,179.81,0.18
16.4,176.22,0.16
16.41,170.05,0.13
16.42,161.62,0.1
16.43,155.15,0.08
16.44,149.6,0.09
16.45,144.06,0.1
16.46,138.51,0.11
16.47,132.97,0.11
16.48,127.42,0.11
16.49,121.88,0.11
16.5,116.33,0.11
16.51,110.78,0.13
16.52,105.24,0.13
16.53,99.69,0.09
16.54,94.15,0.06
16.55,88.6,0.05
16.56,83.05,0.03
16.57,77.51,0.02
16.58,71.96,0.02
16.59,66.42,0.03
16.6,163.41,0.17
16.61,195.13,0.26
16.62,192.26,0.28
16.63,184.58,0.24
16.64,184.18,0.21
16.65,183.77,0.22
16.66,181.07,0.21
16.67,177.64,0.19
16.68,180.39,0.18
16.69,178.25,0.18
16.7,175.04,0.21
16.71,171.3,0.21
16.72,167.62,0.17
16.73,169.39,0.15
16.74,170.02,0.12
16.75,179.2,0.06
16.76,190.62,0.03
16.77,202.04,0.04
16.78,213.46,0.03
16.79,224.87,0.02
16.8,236.29,0.03
16.81,206.56,0.08
16.82,175.23,0.13
16.83,170.31,0.16
16.84,167.88,0.15
16.85,163.72,0.13
16.86,157.96,0.1
16.87,167.76,0.05
16.88,167.84,0.03
16.89,162.83,0.01
16.9,251.74,0
16.91,161.74,0
16.92,124.4,0
16.93,145.58,0
16.94,156.4,0.03
16.95,163.95,0.04
16.96,171.51,0.02
16.97,179.06,0.02
16.98,186.61,0.03
16.99,194.17,0.04
17,204.58,0.08
17.01,100.23,0.12
17.02,154.39,0.13
17.03,161.59,0.13
17.04,159.76,0.12
17.05,159.99,0.12
17.06,160.7,0.11
17.07,160.42,0.11
17.08,160.9,0.09
17.09,158.9,0.08
17.1,157.16,0.07
17.11,166.04,0.06
17.12,181.51,0.07
17.13,184.39,0.08
17.14,190.54,0.1
17.15,199.21,0.11
17.16,207.26,0.13
17.17,213.3,0.13
17.18,215.96,0.12
17.19,210.74,0.09
17.2,208.9,0.05
17.21,207.48,0.04
17.22,206.06,0.05
17.23,204.65,0.07
17.24,203.23,0.09
17.25,201.82,0.11
17.26,200.4,0.12
17.27,198.99,0.11
17.28,197.57,0.08
17.29,196.16,0.04
17.3,194.74,0.03
17.31,193.33,0.02
17.32,191.91,0.01
17.33,190.5,0
17.34,189.08,0
17.35,187.67,0
17.36,186.25,0
17.37,184.84,0
17.38,183.42,0
17.39,182.01,0
17.4,180.59,0
17.41,179.18,0
17.42,177.76,0
17.43,176.35,0
17.44,174.93,0
17.45,173.52,0
17.46,172.1,0
17.47,170.69,0
17.48,169.27,0
17.49,167.86,0
17.5,166.44,0
17.51,165.03,0
17.52,163.61,0
17.53,162.2,0
17.54,160.78,0
17.55,159.37,0
17.56,157.95,0
17.57,156.54,0
17.58,155.12,0
17.59,153.71,0
17.6,152.29,0
17.61,150.88,0
17.62,149.46,0
17.63,148.05,0
17.64,146.63,0
17.65,145.22,0
17.66,143.8,0
17.67,142.39,0
17.68,140.97,0
17.69,139.56,0
17.7,138.14,0
17.71,136.73,0
17.72,135.31,0
17.73,133.9,0
17.74,132.48,0
17.75,131.07,0
17.76,129.65,0
17.77,128.24,0
17.78,126.82,0
17.79,125.41,0
17.8,123.99,0
17.81,122.58,0
17.82,121.16,0
17.83,119.75,0
17.84,125.47,0
17.85,243.3,0.04
17.86,120.43,0.1
17.87,129.77,0.16
17.88,164.96,0.19
17.89,155.92,0.25
17.9,148.9,0.26
17.91,146.91,0.25
17.92,146.95,0.26
17.93,139.42,0.23
17.94,138.02,0.19
17.95,144.3,0.14
17.96,187.43,0.05
17.97,213.19,0.03
17.98,208.75,0.02
17.99,204.31,0.01
18,199.87,0.04
18.01,195.44,0.09
18.02,191,0.1
18.03,186.56,0.08
18.04,182.12,0.07
18.05,177.93,0.14
18.06,175.78,0.19
18.07,172.21,0.2
18.08,169.78,0.17
18.09,151.27,0.13
18.1,166.1,0.08
18.11,166.32,0.06
18.12,165.27,0.06
18.13,169.76,0.06
18.14,174.96,0.05
18.15,184.66,0.06
18.16,208.65,0.19
18.17,213.18,0.33
18.18,214.64,0.38
18.19,218.88,0.38
18.2,226.68,0.34
18.21,244.77,0.22
18.22,249.57,0.13
18.23,241.05,0.11
18.24,224.42,0.11
18.25,218.17,0.13
18.26,214.3,0.14
18.27,211.53,0.14
18.28,207.97,0.14
18.29,204.78,0.12
18.3,201.06,0.1
18.31,202.09,0.08
18.32,206.4,0.06
18.33,209.78,0.03
18.34,217.37,0.01
18.35,193.15,0
18.36,107.27,0
18.37,212.67,0.03
18.38,102.48,0.1
18.39,163.94,0.12
18.4,225.39,0.09
18.41,272.16,0.2
18.42,256.35,0.29
18.43,255.52,0.32
18.44,258.32,0.32
18.45,259.71,0.31
18.46,260.65,0.3
18.47,259.71,0.31
18.48,260.95,0.31
18.49,261.26,0.28
18.5,262.5,0.27
18.51,262.5,0.25
18.52,262.18,0.22
18.53,259.68,0.19
18.54,256.46,0.17
18.55,261.57,0.18
18.56,259.03,0.18
18.57,257.93,0.18
18.58,257.81,0.19
18.59,256.27,0.2
18.6,252.9,0.19
18.61,243.95,0.17
18.62,233.88,0.12
18.63,236.43,0.08
18.64,238.99,0.07
18.65,241.55,0.09
18.66,244.1,0.1
18.67,246.66,0.11
18.68,249.21,0.1
18.69,251.77,0.07
18.7,235.89,0.17
18.71,180.26,0.25
18.72,171.23,0.3
18.73,159.43,0.28
18.74,153.76,0.24
18.75,151.92,0.22
18.76,147.43,0.2
18.77,142.74,0.19
18.78,138.91,0.17
18.79,119.52,0.15
18.8,79.82,0.15
18.81,96.64,0.11
18.82,107.33,0.03
18.83,107.95,0.01
18.84,108.57,0.01
18.85,109.19,0
18.86,109.81,0.02
18.87,105.29,0.04
18.88,90.7,0.07
18.89,81.58,0.08
18.9,76.31,0.08
18.91,74.55,0.08
18.92,71.45,0.06
18.93,98.92,0.04
18.94,71.65,0.04
18.95,131.03,0.05
18.96,175.99,0.04
18.97,164.19,0.02
18.98,164.99,0.01
18.99,165.8,0.01
19,166.6,0
19.01,167.4,0
19.02,168.21,0
19.03,169.01,0
19.04,169.81,0
19.05,170.62,0
19.06,171.42,0
19.07,172.22,0
19.08,173.03,0
19.09,173.83,0
19.1,174.63,0
19.11,175.44,0
19.12,176.24,0
19.13,177.04,0
19.14,177.85,0
19.15,178.65,0
19.16,179.45,0
19.17,180.26,0
19.18,181.06,0
19.19,181.86,0
19.2,182.67,0
19.21,183.47,0
19.22,184.27,0
19.23,185.08,0
19.24,185.88,0
19.25,186.68,0
19.26,187.49,0.01
19.27,188.29,0.01
19.28,189.09,0.02
19.29,189.9,0.04
19.3,190.7,0.07
19.31,191.5,0.08
19.32,192.3,0.09
19.33,193.11,0.09
19.34,193.91,0.07
19.35,194.71,0.05
19.36,195.52,0.1
19.37,193.48,0.19
19.38,183.75,0.22
19.39,172.08,0.18
19.4,167.25,0.16
19.41,165.25,0.14
19.42,161.87,0.11
19.43,160.84,0.07
19.44,159,0.04
19.45,162.31,0.02
19.46,142.54,0.01
19.47,128.23,0
19.48,158.76,0
19.49,109.13,0
19.5,114.34,0.02
19.51,155.23,0.02
19.52,104.35,0.02
19.53,84.97,0.07
19.54,117.94,0.1
19.55,159.35,0.08
19.56,157.73,0.06
19.57,160.16,0.06
19.58,163.48,0.07
19.59,162.88,0.08
19.6,160.82,0.08
19.61,159.38,0.08
19.62,158.28,0.09
19.63,160.14,0.07
19.64,158.52,0.09
19.65,153.6,0.1
19.66,152.8,0.1
19.67,153.23,0.11
19.68,152.8,0.12
19.69,149.08,0.12
19.7,146.26,0.12
19.71,144.73,0.11
19.72,143.26,0.1
19.73,141.74,0.09
19.74,130.95,0.06
19.75,158.41,0.03
19.76,200.11,0.01
19.77,203.53,0
19.78,203.6,0
19.79,203.68,0
19.8,203.75,0.04
19.81,203.83,0.09
19.82,203.91,0.09
19.83,203.98,0.08
19.84,204.06,0.07
19.85,204.13,0.04
19.86,204.21,0.02
19.87,144.78,0.05
19.88,90.16,0.07
19.89,140.73,0.08
19.9,139.36,0.09
19.91,93.62,0.09
19.92,76.81,0.08
19.93,135.12,0.08
19.94,242.45,0.06
19.95,240.28,0.05
19.96,206.68,0.07
19.97,209.52,0.06
19.98,210.09,0.04
19.99,215.52,0.01
20,218.44,0.04
20.01,215.09,0.04
20.02,211.73,0.02
20.03,208.37,0
20.04,205.01,0
20.05,201.65,0
20.06,198.3,0
20.07,194.94,0
20.08,191.58,0
20.09,188.22,0
20.1,184.87,0
20.11,181.51,0
20.12,178.15,0
20.13,174.79,0.01
20.14,171.43,0.01
20.15,168.08,0.01
20.16,164.72,0.01
20.17,161.36,0.01
20.18,158,0.02
20.19,154.64,0.02
20.2,151.29,0.02
20.21,147.93,0.02
20.22,144.57,0.02
20.23,141.21,0.02
20.24,137.86,0.02
20.25,134.5,0.02
20.26,131.14,0.02
20.27,127.78,0.02
20.28,124.42,0.02
20.29,121.07,0.01
20.3,117.71,0.01
20.31,114.35,0.01
20.32,110.99,0.01
20.33,107.63,0.01
20.34,104.28,0.01
20.35,100.92,0.01
20.36,97.56,0.01
20.37,94.2,0
20.38,90.85,0
20.39,87.49,0
20.4,84.13,0
20.41,80.77,0
20.42,77.41,0
20.43,74.06,0.03
20.44,92.61,0.06
20.45,266.54,0.07
20.46,188.06,0.15
20.47,70.52,0.24
20.48,169.88,0.29
20.49,229.87,0.3
20.5,232.02,0.31
20.51,236.37,0.31
20.52,240.95,0.29
20.53,244.6,0.27
20.54,245.68,0.28
20.55,240.37,0.24
20.56,227.24,0.14
20.57,116.59,0.06
20.58,174.42,0.02
20.59,221.2,0.01
20.6,213.25,0
20.61,205.3,0.01
20.62,197.35,0.04
20.63,189.4,0.17
20.64,181.45,0.24
20.65,173.5,0.25
20.66,165.55,0.25
20.67,157.6,0.24
20.68,149.65,0.24
20.69,141.7,0.17
20.7,133.75,0.06
20.71,125.8,0.01
20.72,117.85,0
20.73,109.9,0
20.74,101.95,0
20.75,94,0
20.76,86.05,0
20.77,78.1,0.04
20.78,155.03,0.15
20.79,176.83,0.26
20.8,167.86,0.29
20.81,162.92,0.26
20.82,157.55,0.23
20.83,155.17,0.21
20.84,154.29,0.22
20.85,155.43,0.25
20.86,158.2,0.24
20.87,151.77,0.14
20.88,170.01,0.06
20.89,133.49,0.04
20.9,126.45,0.02
20.91,136.86,0.01
20.92,147.26,0.01
20.93,157.66,0.04
20.94,168.06,0.1
20.95,178.46,0.13
20.96,188.87,0.14
20.97,199.27,0.14
20.98,209.67,0.1
20.99,220.07,0.22
21,212.6,0.31
21.01,203.8,0.31
21.02,196.54,0.26
21.03,194.08,0.19
21.04,191.3,0.13
21.05,189.33,0.11
21.06,189.26,0.09
21.07,191.16,0.07
21.08,193.47,0.05
21.09,221.95,0.02
21.1,236.75,0
21.11,104.85,0.06
21.12,121.62,0.07
21.13,193.2,0.16
21.14,217.92,0.26
21.15,217,0.28
21.16,213.03,0.29
21.17,209.78,0.31
21.18,209.04,0.32
21.19,209.03,0.31
21.2,209.05,0.3
21.21,209.01,0.29
21.22,207.73,0.27
21.23,208.24,0.26
21.24,209.41,0.26
21.25,209.16,0.26
21.26,208.69,0.27
21.27,208.06,0.27
21.28,206.74,0.28
21.29,203.91,0.27
21.3,200.1,0.25
21.31,193.38,0.19
21.32,181.71,0.1
21.33,169.22,0.02
21.34,156.72,0.06
21.35,144.23,0.08
21.36,131.73,0.06
21.37,119.24,0.06
21.38,106.74,0.1
21.39,202.47,0.17
21.4,215.56,0.23
21.41,219.52,0.27
21.42,222.17,0.28
21.43,221.88,0.29
21.44,220.87,0.3
21.45,220.53,0.28
21.46,219.14,0.26
21.47,216.67,0.25
21.48,210.69,0.26
21.49,205.24,0.27
21.5,202.29,0.24
21.51,211.33,0.15
21.52,211.75,0.05
21.53,225.93,0.02
21.54,222.25,0.01
21.55,223.49,0.03
21.56,225.59,0.04
21.57,227.7,0.03
21.58,229.8,0.04
21.59,231.91,0.1
21.6,236.64,0.19
21.61,242.01,0.28
21.62,236.15,0.32
21.63,217.24,0.27
21.64,227.88,0.21
21.65,228.94,0.23
21.66,232.19,0.25
21.67,234.45,0.24
21.68,92.02,0.24
21.69,227.95,0.26
21.7,232.34,0.25
21.71,229.91,0.24
21.72,230.1,0.28
21.73,228.9,0.32
21.74,232.41,0.29
21.75,234.58,0.23
21.76,227.45,0.2
21.77,214.37,0.17
21.78,204.65,0.13
21.79,200.39,0.1
21.8,196.41,0.15
21.81,192.43,0.18
21.82,188.45,0.17
21.83,184.47,0.15
21.84,180.49,0.19
21.85,176.5,0.21
21.86,172.52,0.17
21.87,168.54,0.17
21.88,164.56,0.16
21.89,160.58,0.12
21.9,156.6,0.07
21.91,152.62,0.04
21.92,148.64,0.1
21.93,122.61,0.11
21.94,81.38,0.08
21.95,54.58,0.06
21.96,173.77,0.03
21.97,76.99,0.05
21.98,222.12,0.04
21.99,202.46,0.02
22,87.56,0.01
22.01,178.65,0.02
22.02,99.55,0.03
22.03,99.73,0.03
22.04,99.9,0.01
22.05,100.08,0
22.06,100.26,0
22.07,100.43,0
22.08,100.61,0.01
22.09,100.79,0.03
22.1,100.96,0.04
22.11,101.14,0.07
22.12,101.32,0.09
22.13,101.49,0.12
22.14,101.67,0.12
22.15,101.85,0.11
22.16,102.02,0.12
22.17,102.2,0.14
22.18,102.38,0.13
22.19,102.56,0.09
22.2,102.73,0.08
22.21,102.91,0.07
22.22,103.09,0.04
22.23,103.26,0.02
22.24,103.44,0.01
22.25,103.62,0.01
22.26,103.79,0
22.27,103.97,0
22.28,104.15,0
22.29,104.32,0
22.3,104.5,0
22.31,104.68,0
22.32,104.85,0
22.33,105.03,0
22.34,105.21,0
22.35,105.38,0
22.36,105.56,0
22.37,105.74,0
22.38,105.92,0
22.39,106.09,0
22.4,106.27,0
22.41,106.45,0
22.42,106.62,0
22.43,106.8,0
22.44,106.98,0
22.45,107.15,0
22.46,107.33,0
22.47,107.51,0
22.48,107.68,0
22.49,107.86,0
22.5,108.04,0
22.51,108.21,0
22.52,108.39,0
22.53,108.57,0
22.54,108.74,0
22.55,108.92,0
22.56,109.1,0
22.57,109.28,0
22.58,125.3,0.01
22.59,224.06,0.09
22.6,181.91,0.15
22.61,197.34,0.19
22.62,199.37,0.2
22.63,198.21,0.19
22.64,200.14,0.21
22.65,202.52,0.24
22.66,203.21,0.26
22.67,203.82,0.26
22.68,202.99,0.26
22.69,201.36,0.26
22.7,200.94,0.27
22.71,199.1,0.28
22.72,197.39,0.28
22.73,194.67,0.26
22.74,187.45,0.2
22.75,178.89,0.12
22.76,181.74,0.07
22.77,184.6,0.08
22.78,187.46,0.09
22.79,190.32,0.09
22.8,193.17,0.1
22.81,196.03,0.13
22.82,198.89,0.15
22.83,201.75,0.17
22.84,204.6,0.19
22.85,207.46,0.19
22.86,210.32,0.15
22.87,213.18,0.11
22.88,216.03,0.09
22.89,215.38,0.24
22.9,201.62,0.3
22.91,191.54,0.29
22.92,182.98,0.31
22.93,175.37,0.32
22.94,170.04,0.31
22.95,168.34,0.3
22.96,167.72,0.28
22.97,167.78,0.23
22.98,167.43,0.18
22.99,166.8,0.18
23,165.11,0.19
23.01,162.41,0.15
23.02,163.64,0.08
23.03,168.98,0.04
23.04,177.56,0.02
23.05,186.13,0.01
23.06,194.71,0.01
23.07,203.29,0.01
23.08,211.86,0.01
23.09,220.44,0.01
23.1,229.01,0.01
23.11,237.59,0.01
23.12,246.17,0.02
23.13,254.74,0.02
23.14,263.32,0.02
23.15,271.89,0.03
23.16,280.47,0.04
23.17,289.04,0.1
23.18,297.93,0.22
23.19,305.84,0.3
23.2,308.01,0.32
23.21,305.4,0.31
23.22,290.87,0.24
23.23,270.71,0.13
23.24,271.28,0.03
23.25,271.86,0.02
23.26,272.43,0.02
23.27,273,0.01
23.28,273.57,0.01
23.29,274.14,0
23.3,274.72,0
23.31,275.29,0
23.32,275.86,0
23.33,276.43,0
23.34,277,0
23.35,277.58,0.02
23.36,278.15,0.04
23.37,278.72,0.08
23.38,277.49,0.17
23.39,272.98,0.24
23.4,269.52,0.26
23.41,263.78,0.25
23.42,251.04,0.2
23.43,233.1,0.13
23.44,227.23,0.08
23.45,232.93,0.05
23.46,246.14,0.03
23.47,259.35,0.03
23.48,272.56,0.04
23.49,285.78,0.04
23.5,298.99,0.03
23.51,312.2,0.02
23.52,325.42,0.01
23.53,338.63,0.02
23.54,320.97,0.12
23.55,271.02,0.24
23.56,267.63,0.29
23.57,262.52,0.28
23.58,257.84,0.27
23.59,253.9,0.28
23.6,248.36,0.28
23.61,244.3,0.29
23.62,241.27,0.31
23.63,238.6,0.33
23.64,237.19,0.33
23.65,236.42,0.32
23.66,233.26,0.29
23.67,227.05,0.24
23.68,221,0.22
23.69,217.28,0.22
23.7,216.2,0.23
23.71,215.27,0.23
23.72,213.78,0.22
23.73,212.8,0.23
23.74,211.9,0.22
23.75,212.16,0.22
23.76,214.02,0.23
23.77,217.27,0.27
23.78,224.51,0.3
23.79,233.45,0.3
23.8,233.16,0.29
23.81,222.76,0.25
23.82,215.25,0.19
23.83,211.96,0.21
23.84,203.71,0.21
23.85,196.17,0.18
23.86,186.85,0.18
23.87,170.58,0.21
23.88,123.34,0.2
23.89,92.48,0.13
23.9,97.28,0.11
23.91,97.73,0.12
23.92,151.4,0.1
23.93,183.17,0.09
23.94,225.37,0.04
23.95,223.18,0.02
23.96,215.91,0.01
23.97,219.38,0.01
23.98,222.84,0.02
23.99,226.31,0.03
24,229.77,0.06
24.01,233.24,0.09
24.02,236.71,0.1
24.03,240.17,0.12
24.04,243.64,0.13
24.05,247.1,0.14
24.06,250.57,0.1
24.07,254.03,0.03
24.08,257.5,0
24.09,260.96,0
24.1,264.43,0
24.11,267.9,0
24.12,271.36,0.03
24.13,274.83,0.03
24.14,278.29,0.02
24.15,252.79,0.08
24.16,215.96,0.19
24.17,207.54,0.25
24.18,207.32,0.26
24.19,205.96,0.27
24.2,204.39,0.29
24.21,205.34,0.3
24.22,208.9,0.26
24.23,207.16,0.2
24.24,200.1,0.15
24.25,196.38,0.12
24.26,198.25,0.11
24.27,204.63,0.13
24.28,211.53,0.21
24.29,210.99,0.25
24.3,205.17,0.24
24.31,197.06,0.2
24.32,185.5,0.16
24.33,179.25,0.15
